Table S1.1 Energy levels for the 16O16O X^3\Sigma state v = 0 - 39
     (relative to 16O16O X^3\Sigma state v = 0, N = 1, J = 0)     
==================================================================
    v    N    J    K  Energy(cm-1)    Unc.(cm-1)    Degeneracy
   32   37   37    0  39197.996400      1.997833            75
   32   37   38    0  39192.221788      1.997907            77
   32   39   38    0  39322.205944      1.999178            77
   32   39   39    0  39326.967145      1.999138            79
   32   39   40    0  39321.204186      1.999215            81
   32   41   40    0  39457.471921      2.001134            81
   32   41   41    0  39462.199828      2.001092            83
   32   41   42    0  39456.448942      2.001171            85
   32   43   42    0  39598.935437      2.003993            85
   32   43   43    0  39603.628195      2.003949            87
   32   43   44    0  39597.889894      2.004031            89
   32   45   44    0  39746.526929      2.008084            89
   32   45   45    0  39751.182777      2.008038            91
   32   45   46    0  39745.457653      2.008124            93
   32   47   46    0  39900.173652      2.013826            93
   32   47   47    0  39904.790907      2.013778            95
   32   47   48    0  39899.079618      2.013869            97
   32   49   48    0  40059.799679      2.021740            97
   32   49   49    0  40064.376725      2.021691            99
   32   49   50    0  40058.679984      2.021787           101
   32   51   50    0  40225.325914      2.032471           101
   32   51   51    0  40229.861191      2.032420           103
   32   51   52    0  40224.179756      2.032521           105
   32   53   52    0  40396.670096      2.046798           105
   32   53   53    0  40401.162090      2.046746           107
   32   53   54    0  40395.496760      2.046853           109
   32   55   54    0  40573.746812      2.065651           109
   32   55   55    0  40578.194048      2.065597           111
   32   55   56    0  40572.545656      2.065711           113
   32   57   56    0  40756.467502      2.090119           113
   32   57   57    0  40760.868541      2.090063           115
   32   57   58    0  40755.237949      2.090185           117
   32   59   58    0  40944.740474      2.121454           117
   32   59   59    0  40949.093906      2.121398           119
   32   59   60    0  40943.482001      2.121528           121
   32   61   60    0  41138.470912      2.161069           121
   32   61   61    0  41142.775354      2.161012           123
   32   61   62    0  41137.183045      2.161151           125
   32   63   62    0  41337.560890      2.210520           125
   32   63   63    0  41341.814979      2.210463           127
   32   63   64    0  41336.243195      2.210611           129
   32   65   64    0  41541.909383      2.271484           129
   32   65   65    0  41546.111777      2.271427           131
   33    1    0    0  38715.305718      2.707312             1
   33    1    1    0  38727.439875      2.706769             3
   33    1    2    0  38718.882600      2.707183             5
   33    3    2    0  38732.174214      2.706766             5
   33    3    3    0  38735.749275      2.706793             7
   33    3    4    0  38728.039026      2.707089             9
   33    5    4    0  38746.283818      2.706810             9
   33    5    5    0  38750.701657      2.706837            11
   33    5    6    0  38743.414375      2.707065            13
   33    7    6    0  38767.455113      2.706882            13
   33    7    7    0  38772.289242      2.706899            15
   33    7    8    0  38765.244051      2.707088            17
   33    9    8    0  38795.433680      2.706974            17
   33    9    9    0  38800.500796      2.706980            19
   33    9   10    0  38793.608760      2.707144            21
   33   11   10    0  38830.112888      2.707081            21
   33   11   11    0  38835.321629      2.707077            23
   33   11   12    0  38828.533697      2.707225            25
   33   13   12    0  38871.434712      2.707202            25
   33   13   13    0  38876.733598      2.707191            27
   33   13   14    0  38870.020350      2.707328            29
   33   15   14    0  38919.357928      2.707338            29
   33   15   15    0  38924.715112      2.707320            31
   33   15   16    0  38918.057794      2.707448            33
   33   17   16    0  38973.846829      2.707488            33
   33   17   17    0  38979.241129      2.707465            35
   33   17   18    0  38972.627250      2.707587            37
   33   19   18    0  39034.866667      2.707653            37
   33   19   19    0  39040.283165      2.707625            39
   33   19   20    0  39033.704138      2.707742            41
   33   21   20    0  39102.381612      2.707836            41
   33   21   21    0  39107.809293      2.707803            43
   33   21   22    0  39101.259087      2.707917            45
   33   23   22    0  39176.353746      2.708042            45
   33   23   23    0  39181.784152      2.708006            47
   33   23   24    0  39175.258475      2.708117            49
   33   25   24    0  39256.742533      2.708284            49
   33   25   25    0  39262.168945      2.708244            51
   33   25   26    0  39255.664733      2.708354            53
   33   27   26    0  39343.504522      2.708578            53
   33   27   27    0  39348.921448      2.708535            55
   33   27   28    0  39342.436524      2.708644            57
   33   29   28    0  39436.593181      2.708954            57
   33   29   29    0  39441.996018      2.708908            59
   33   29   30    0  39435.528862      2.709017            61
   33   31   30    0  39535.958790      2.709455            61
   33   31   31    0  39541.343591      2.709405            63
   33   31   32    0  39534.893182      2.709515            65
   33   33   32    0  39641.548377      2.710142            65
   33   33   33    0  39646.911695      2.710089            67
   33   33   34    0  39640.477396      2.710200            69
   33   35   34    0  39753.305683      2.711102            69
   33   35   35    0  39758.644453      2.711046            71
   33   35   36    0  39752.225926      2.711159            73
   33   37   36    0  39871.171135      2.712455            73
   33   37   37    0  39876.482593      2.712396            75
   33   37   38    0  39870.079740      2.712512            77
   33   39   38    0  39995.081830      2.714362            77
   33   39   39    0  40000.363452      2.714299            79
   33   39   40    0  39993.976366      2.714418            81
   33   41   40    0  40124.971534      2.717032            81
   33   41   41    0  40130.220986      2.716967            83
   33   41   42    0  40123.849915      2.717090            85
   33   43   42    0  40260.770674      2.720742            85
   33   43   43    0  40265.985780      2.720673            87
   33   43   44    0  40259.631100      2.720802            89
   33   45   44    0  40402.406342      2.725843            89
   33   45   45    0  40407.585051      2.725770            91
   33   45   46    0  40401.247245      2.725905            93
   33   47   46    0  40549.802295      2.732776            93
   33   47   47    0  40554.942665      2.732700            95
   33   47   48    0  40548.622303      2.732842            97
   33   49   48    0  40702.878964      2.742092            97
   33   49   49    0  40707.979140      2.742012            99
   33   49   50    0  40701.676867      2.742163           101
   33   51   50    0  40861.553457      2.754467           101
   33   51   51    0  40866.611660      2.754383           103
   33   51   52    0  40860.328183      2.754543           105
   33   53   52    0  41025.739571      2.770716           105
   33   53   53    0  41030.754083      2.770629           107
   33   53   54    0  41024.490164      2.770799           109
   33   55   54    0  41195.347797      2.791815           109
   33   55   55    0  41200.316956      2.791724           111
   33   55   56    0  41194.073402      2.791906           113
   33   57   56    0  41370.285332      2.818910           113
   33   57   57    0  41375.207521      2.818815           115
   33   57   58    0  41368.985179      2.819010           117
   33   59   58    0  41550.456087      2.853325           117
   33   59   59    0  41555.329730      2.853226           119
   33   59   60    0  41549.129482      2.853435           121
   33   61   60    0  41735.760702      2.896568           121
   33   61   61    0  41740.584258      2.896466           123
   33   61   62    0  41734.407015      2.896690           125
   33   63   62    0  41926.096556      2.950323           125
   33   63   63    0  41930.868514      2.950217           127
   33   63   64    0  41924.715212      2.950457           129
   33   65   64    0  42121.357779      3.016430           129
   33   65   65    0  42126.076653      3.016322           131
   34    1    0    0  39397.863957      3.610879             1
   34    1    1    0  39411.314932      3.610184             3
   34    1    2    0  39401.463031      3.610759             5
   34    3    2    0  39415.682332      3.610192             5
   34    3    3    0  39419.279469      3.610219             7
   34    3    4    0  39410.425873      3.610655             9
   34    5    4    0  39429.019958      3.610255             9
   34    5    5    0  39433.610878      3.610283            11
   34    5    6    0  39425.290081      3.610628            13
   34    7    6    0  39449.184388      3.610360            13
   34    7    7    0  39454.301002      3.610375            15
   34    7    8    0  39446.296279      3.610665            17
   34    9    8    0  39475.915062      3.610494            17
   34    9    9    0  39481.338060      3.610495            19
   34    9   10    0  39473.537899      3.610750            21
   34   11   10    0  39509.091364      3.610657            21
   34   11   11    0  39514.706651      3.610645            23
   34   11   12    0  39507.047924      3.610875            25
   34   13   12    0  39548.645885      3.610847            25
   34   13   13    0  39554.387750      3.610825            27
   34   13   14    0  39546.831932      3.611037            29
   34   15   14    0  39594.531384      3.611067            29
   34   15   15    0  39600.358717      3.611035            31
   34   15   16    0  39592.880916      3.611235            33
   34   17   16    0  39646.707970      3.611319            33
   34   17   17    0  39652.593296      3.611279            35
   34   17   18    0  39645.176721      3.611470            37
   34   19   18    0  39705.137672      3.611607            37
   34   19   19    0  39711.061617      3.611561            39
   34   19   20    0  39703.694577      3.611744            41
   34   21   20    0  39769.781915      3.611939            41
   34   21   21    0  39775.730204      3.611887            43
   34   21   22    0  39768.404364      3.612065            45
   34   23   22    0  39840.600261      3.612326            45
   34   23   23    0  39846.561975      3.612269            47
   34   23   24    0  39839.271297      3.612442            49
   34   25   24    0  39917.549734      3.612785            49
   34   25   25    0  39923.516251      3.612723            51
   34   25   26    0  39916.256318      3.612894            53
   34   27   26    0  40000.584433      3.613342            53
   34   27   27    0  40006.548755      3.613274            55
   34   27   28    0  39999.316331      3.613444            57
   34   29   28    0  40089.655317      3.614033            57
   34   29   29    0  40095.611623      3.613961            59
   34   29   30    0  40088.404345      3.614130            61
   34   31   30    0  40184.710062      3.614912            61
   34   31   31    0  40190.653407      3.614836            63
   34   31   32    0  40183.469578      3.615006            65
   34   33   32    0  40285.692979      3.616053            65
   34   33   33    0  40291.619083      3.615973            67
   34   33   34    0  40284.457516      3.616144            69
   34   35   34    0  40392.544962      3.617556            69
   34   35   35    0  40398.450056      3.617471            71
   34   35   36    0  40391.309967      3.617645            73
   34   37   36    0  40505.203453      3.619556            73
   34   37   37    0  40511.084168      3.619467            75
   34   37   38    0  40503.965091      3.619645            77
   34   39   38    0  40623.602418      3.622231            77
   34   39   39    0  40629.455707      3.622137            79
   34   39   40    0  40622.357433      3.622320            81
   34   41   40    0  40747.672342      3.625812            81
   34   41   41    0  40753.495414      3.625714            83
   34   41   42    0  40746.417942      3.625902            85
   34   43   42    0  40877.340220      3.630596            85
   34   43   43    0  40883.130491      3.630493            87
   34   43   44    0  40876.073991      3.630689            89
   34   45   44    0  41012.529551      3.636959            89
   34   45   45    0  41018.284611      3.636851            91
   34   45   46    0  41011.249397      3.637056            93
   34   47   46    0  41153.160348      3.645370            93
   34   47   47    0  41158.877928      3.645257            95
   34   47   48    0  41151.864430      3.645472            97
   34   49   48    0  41299.149134      3.656411            97
   34   49   49    0  41304.827085      3.656292            99
   34   49   50    0  41297.835835      3.656519           101
   34   51   50    0  41450.408955      3.670790           101
   34   51   51    0  41456.045226      3.670666           103
   34   51   52    0  41449.076840      3.670907           105
   34   53   52    0  41606.849380      3.689364           105
   34   53   53    0  41612.442007      3.689235           107
   34   53   54    0  41605.497174      3.689491           109
   34   55   54    0  41768.376515      3.713153           109
   34   55   55    0  41773.923606      3.713018           111
   34   55   56    0  41767.003075      3.713291           113
   34   57   56    0  41934.893011      3.743358           113
   34   57   57    0  41940.392737      3.743218           115
   34   57   58    0  41933.497312      3.743510           117
   34   59   58    0  42106.298073      3.781374           117
   34   59   59    0  42111.748658      3.781228           119
   34   59   60    0  42104.879189      3.781540           121
   34   61   60    0  42282.487474      3.828794           121
   34   61   61    0  42287.887188      3.828644           123
   34   61   62    0  42281.044566      3.828978           125
   34   63   62    0  42463.353564      3.887416           125
   34   63   63    0  42468.700719      3.887260           127
   34   63   64    0  42461.885869      3.887618           129
   34   65   64    0  42648.785283      3.959225           129
   34   65   65    0  42654.078228      3.959065           131
   35    1    0    0  40037.989014      4.743828             1
   35    1    1    0  40052.907414      4.742947             3
   35    1    2    0  40041.571107      4.743721             5
   35    3    2    0  40056.917588      4.742967             5
   35    3    3    0  40060.497622      4.742995             7
   35    3    4    0  40050.305870      4.743616             9
   35    5    4    0  40069.435215      4.743054             9
   35    5    5    0  40074.155001      4.743082            11
   35    5    6    0  40064.618533      4.743590            13
   35    7    6    0  40088.503472      4.743196            13
   35    7    7    0  40093.870994      4.743210            15
   35    7    8    0  40084.739212      4.743643            17
   35    9    8    0  40113.871322      4.743384            17
   35    9    9    0  40119.633237      4.743380            19
   35    9   10    0  40110.769963      4.743761            21
   35   11   10    0  40145.408181      4.743614            21
   35   11   11    0  40151.425567      4.743593            23
   35   11   12    0  40142.751168      4.743940            25
   35   13   12    0  40183.037541      4.743890            25
   35   13   13    0  40189.228020      4.743854            27
   35   13   14    0  40180.692848      4.744175            29
   35   15   14    0  40226.705657      4.744215            29
   35   15   15    0  40233.016836      4.744167            31
   35   15   16    0  40224.588304      4.744468            33
   35   17   16    0  40276.367913      4.744596            33
   35   17   17    0  40282.764461      4.744537            35
   35   17   18    0  40274.420298      4.744824            37
   35   19   18    0  40331.982649      4.745041            37
   35   19   19    0  40338.439549      4.744973            39
   35   19   20    0  40330.164050      4.745249            41
   35   21   20    0  40393.508166      4.745565            41
   35   21   21    0  40400.006969      4.745488            43
   35   21   22    0  40391.788790      4.745756            45
   35   23   22    0  40460.901187      4.746184            45
   35   23   23    0  40467.427805      4.746100            47
   35   23   24    0  40459.258605      4.746362            49
   35   25   24    0  40534.116016      4.746923            49
   35   25   25    0  40540.659365      4.746832            51
   35   25   26    0  40532.532936      4.747089            53
   35   27   26    0  40613.104056      4.747816            53
   35   27   27    0  40619.655183      4.747719            55
   35   27   28    0  40611.566871      4.747974            57
   35   29   28    0  40697.813519      4.748913            57
   35   29   29    0  40704.365025      4.748810            59
   35   29   30    0  40696.311332      4.749064            61
   35   31   30    0  40788.189254      4.750277            61
   35   31   31    0  40794.734898      4.750168            63
   35   31   32    0  40786.713208      4.750423            65
   35   33   32    0  40884.172631      4.751997            65
   35   33   33    0  40890.707052      4.751882            67
   35   33   34    0  40882.715428      4.752139            69
   35   35   34    0  40985.701474      4.754189            69
   35   35   35    0  40992.219992      4.754069            71
   35   35   36    0  40984.257032      4.754329            73
   35   37   36    0  41092.710012      4.757006            73
   35   37   37    0  41099.208481      4.756879            75
   35   37   38    0  41091.273207      4.757144            77
   35   39   38    0  41205.128852      4.760645            77
   35   39   39    0  41211.603551      4.760513            79
   35   39   40    0  41203.695327      4.760784            81
   35   41   40    0  41322.884958      4.765361            81
   35   41   41    0  41329.332509      4.765223            83
   35   41   42    0  41321.450980      4.765503            85
   35   43   42    0  41445.901646      4.771476            85
   35   43   43    0  41452.318949      4.771332            87
   35   43   44    0  41444.463985      4.771621            89
   35   45   44    0  41574.098572      4.779392            89
   35   45   45    0  41580.482757      4.779242            91
   35   45   46    0  41572.654422      4.779543            93
   35   47   46    0  41707.391739      4.789610            93
   35   47   47    0  41713.740126      4.789454            95
   35   47   48    0  41705.938641      4.789769            97
   35   49   48    0  41845.693492      4.802746            97
   35   49   49    0  41852.003560      4.802584            99
   35   49   50    0  41844.229281      4.802914           101
   35   51   50    0  41988.912530      4.819545           101
   35   51   51    0  41995.181892      4.819377           103
   35   51   52    0  41987.435287      4.819726           105
   35   53   52    0  42136.953904      4.840906           105
   35   53   53    0  42143.180288      4.840732           107
   35   53   54    0  42135.461924      4.841101           109
   35   55   54    0  42289.719033      4.867898           109
   35   55   55    0  42295.900264      4.867717           111
   35   55   56    0  42288.210790      4.868110           113
   35   57   56    0  42447.105710      4.901778           113
   35   57   57    0  42453.239696      4.901591           115
   35   57   58    0  42445.579832      4.902009           117
   35   59   58    0  42609.008108      4.944007           117
   35   59   59    0  42615.092830      4.943814           119
   35   59   60    0  42607.463361      4.944260           121
   35   61   60    0  42775.316800      4.996263           121
   35   61   61    0  42781.350302      4.996064           123
   35   61   62    0  42773.752064      4.996541           125
   35   63   62    0  42945.918762      5.060445           125
   35   63   63    0  42951.899141      5.060241           127
   35   63   64    0  42944.333021      5.060751           129
   35   65   64    0  43120.697392      5.138673           129
   35   65   65    0  43126.622795      5.138465           131
   36    1    0    0  40633.323139      6.148988             1
   36    1    1    0  40649.870426      6.147888             3
   36    1    2    0  40636.845892      6.148902             5
   36    3    2    0  40653.532966      6.147921             5
   36    3    3    0  40657.053536      6.147952             7
   36    3    4    0  40645.304599      6.148808             9
   36    5    4    0  40665.186817      6.148037             9
   36    5    5    0  40669.977890      6.148068            11
   36    5    6    0  40659.013825      6.148790            13
   36    7    6    0  40683.066557      6.148224            13
   36    7    7    0  40688.634499      6.148239            15
   36    7    8    0  40678.177480      6.148863            17
   36    9    8    0  40706.946308      6.148474            17
   36    9    9    0  40713.010381      6.148468            19
   36    9   10    0  40702.899482      6.149023            21
   36   11   10    0  40736.692193      6.148786            21
   36   11   11    0  40743.088562      6.148760            23
   36   11   12    0  40733.225823      6.149265            25
   36   13   12    0  40772.220282      6.149167            25
   36   13   13    0  40778.848076      6.149121            27
   36   13   14    0  40769.170775      6.149589            29
   36   15   14    0  40813.470386      6.149622            29
   36   15   15    0  40820.263972      6.149559            31
   36   15   16    0  40810.730141      6.150000            33
   36   17   16    0  40860.392813      6.150163            33
   36   17   17    0  40867.307313      6.150086            35
   36   17   18    0  40857.887833      6.150506            37
   36   19   18    0  40912.941798      6.150806            37
   36   19   19    0  40919.945182      6.150716            39
   36   19   20    0  40910.619243      6.151120            41
   36   21   20    0  40971.072133      6.151570            41
   36   21   21    0  40978.140682      6.151468            43
   36   21   22    0  40968.893063      6.151860            45
   36   23   22    0  41034.737364      6.152480            45
   36   23   23    0  41041.852946      6.152368            47
   36   23   24    0  41032.672307      6.152751            49
   36   25   24    0  41103.888773      6.153571            49
   36   25   25    0  41111.037138      6.153450            51
   36   25   26    0  41101.914913      6.153827            53
   36   27   26    0  41178.474786      6.154889            53
   36   27   27    0  41185.644459      6.154760            55
   36   27   28    0  41176.574113      6.155132            57
   36   29   28    0  41258.440617      6.156495            57
   36   29   29    0  41265.622152      6.156357            59
   36   29   30    0  41256.598673      6.156727            61
   36   31   30    0  41343.728037      6.158467            61
   36   31   31    0  41350.913512      6.158321            63
   36   31   32    0  41341.933046      6.158692            65
   36   33   32    0  41434.275236      6.160909            65
   36   33   33    0  41441.457889      6.160757            67
   36   33   34    0  41432.517481      6.161129            69
   36   35   34    0  41530.016728      6.163957            69
   36   35   35    0  41537.190694      6.163798            71
   36   35   36    0  41528.288097      6.164174            73
   36   37   36    0  41630.883289      6.167784            73
   36   37   37    0  41638.043412      6.167618            75
   36   37   38    0  41629.176944      6.168000            77
   36   39   38    0  41736.801918      6.172611            77
   36   39   39    0  41743.943605      6.172438            79
   36   39   40    0  41735.112038      6.172829            81
   36   41   40    0  41847.695810      6.178718            81
   36   41   41    0  41854.814925      6.178538            83
   36   41   42    0  41846.017401      6.178939            85
   36   43   42    0  41963.484341      6.186454            85
   36   43   43    0  41970.577118      6.186268            87
   36   43   44    0  41961.813087      6.186682            89
   36   45   44    0  42084.083060      6.196255            89
   36   45   45    0  42091.146040      6.196062            91
   36   45   46    0  42082.415203      6.196492            93
   36   47   46    0  42209.403684      6.208655            93
   36   47   47    0  42216.433660      6.208456            95
   36   47   48    0  42207.735933      6.208903            97
   36   49   48    0  42339.354097      6.224307            97
   36   49   49    0  42346.348076      6.224100            99
   36   49   50    0  42337.683552      6.224570           101
   36   51   50    0  42473.838355      6.243998           101
   36   51   51    0  42480.793524      6.243785           103
   36   51   52    0  42472.162449      6.244278           105
   36   53   52    0  42612.756692      6.268672           105
   36   53   53    0  42619.670389      6.268454           107
   36   53   54    0  42611.073138      6.268975           109
   36   55   54    0  42756.005523      6.299451           109
   36   55   55    0  42762.875217      6.299227           111
   36   55   56    0  42754.312278      6.299778           113
   36   57   56    0  42903.477458      6.337649           113
   36   57   57    0  42910.300729      6.337420           115
   36   57   58    0  42901.772685      6.338006           117
   36   59   58    0  43055.061305      6.384796           117
   36   59   59    0  43061.835832      6.384563           119
   36   59   60    0  43053.343351      6.385186           121
   36   61   60    0  43210.642090      6.442651           121
   36   61   61    0  43217.365633      6.442415           123
   36   61   62    0  43208.909455      6.443079           125
   36   63   62    0  43370.101058      6.513213           125
   36   63   63    0  43376.771454      6.512974           127
   36   63   64    0  43368.352383      6.513683           129
   36   65   64    0  43533.315697      6.598723           129
   36   65   65    0  43539.930843      6.598483           131
   37    1    0    0  41181.310470      7.874762             1
   37    1    1    0  41199.659336      7.873408             3
   37    1    2    0  41184.729291      7.874701             5
   37    3    2    0  41202.982532      7.873454             5
   37    3    3    0  41206.399042      7.873491             7
   37    3    4    0  41192.850131      7.874633             9
   37    5    4    0  41213.732751      7.873604             9
   37    5    5    0  41218.525003      7.873641            11
   37    5    6    0  41205.889027      7.874636            13
   37    7    6    0  41230.331061      7.873842            13
   37    7    7    0  41236.027775      7.873864            15
   37    7    8    0  41224.011471      7.874741            17
   37    9    8    0  41252.588881      7.874167            17
   37    9    9    0  41258.893714      7.874165            19
   37    9   10    0  41247.314541      7.874952            21
   37   11   10    0  41280.377658      7.874578            21
   37   11   11    0  41287.104986      7.874552            23
   37   11   12    0  41275.846289      7.875272            25
   37   13   12    0  41313.609473      7.875085            25
   37   13   13    0  41320.639562      7.875035            27
   37   13   14    0  41309.624112      7.875704            29
   37   15   14    0  41352.218682      7.875700            29
   37   15   15    0  41359.471221      7.875628            31
   37   15   16    0  41348.646088      7.876258            33
   37   17   16    0  41396.150583      7.876439            33
   37   17   17    0  41403.569560      7.876348            35
   37   17   18    0  41392.897330      7.876948            37
   37   19   18    0  41445.355064      7.877324            37
   37   19   19    0  41452.899987      7.877217            39
   37   19   20    0  41442.353517      7.877794            41
   37   21   20    0  41499.783090      7.878384            41
   37   21   21    0  41507.423733      7.878262            43
   37   21   22    0  41496.982897      7.878821            45
   37   23   22    0  41559.384698      7.879654            45
   37   23   23    0  41567.097854      7.879519            47
   37   23   24    0  41556.747461      7.880065            49
   37   25   24    0  41624.107837      7.881181            49
   37   25   25    0  41631.875236      7.881033            51
   37   25   26    0  41621.603657      7.881570            53
   37   27   26    0  41693.897668      7.883022            53
   37   27   27    0  41701.704599      7.882864            55
   37   27   28    0  41691.502833      7.883394            57
   37   29   28    0  41768.696123      7.885254            57
   37   29   29    0  41776.530505      7.885085            59
   37   29   30    0  41766.391532      7.885612            61
   37   31   30    0  41848.441632      7.887973            61
   37   31   31    0  41856.293365      7.887794            63
   37   31   32    0  41846.211680      7.888320            65
   37   33   32    0  41933.068945      7.891300            65
   37   33   33    0  41940.929444      7.891113            67
   37   33   34    0  41930.900722      7.891642            69
   37   35   34    0  42022.509007      7.895394            69
   37   35   35    0  42030.370867      7.895199            71
   37   35   36    0  42020.391717      7.895732            73
   37   37   36    0  42116.688882      7.900451            73
   37   37   37    0  42124.545632      7.900248            75
   37   37   38    0  42114.613407      7.900789            77
   37   39   38    0  42215.531701      7.906718            77
   37   39   39    0  42223.377614      7.906507            79
   37   39   40    0  42213.490270      7.907059            81
   37   41   40    0  42318.956623      7.914504            81
   37   41   41    0  42326.786575      7.914287            83
   37   41   42    0  42316.942560      7.914852            85
   37   43   42    0  42426.878815      7.924192            85
   37   43   43    0  42434.688175      7.923968            87
   37   43   44    0  42424.886343      7.924550            89
   37   45   44    0  42539.209435      7.936250            89
   37   45   45    0  42546.993979      7.936020            91
   37   45   46    0  42537.233521      7.936623            93
   37   47   46    0  42655.855629      7.951253            93
   37   47   47    0  42663.611469      7.951017            95
   37   47   48    0  42653.891861      7.951644            97
   37   49   48    0  42776.720522      7.969894            97
   37   49   49    0  42784.444055      7.969653            99
   37   49   50    0  42774.765010      7.970308           101
   37   51   50    0  42901.703225      7.993007           101
   37   51   51    0  42909.391086      7.992763           103
   37   51   52    0  42899.752522      7.993449           105
   37   53   52    0  43030.698834      8.021587           105
   37   53   53    0  43038.347862      8.021340           107
   37   53   54    0  43028.749868      8.022062           109
   37   55   54    0  43163.598436      8.056810           109
   37   55   55    0  43171.205645      8.056560           111
   37   55   56    0  43161.648461      8.057323           113
   37   57   56    0  43300.289121      8.100052           113
   37   57   57    0  43307.851673      8.099801           115
   37   57   58    0  43298.335669      8.100611           117
   37   59   58    0  43440.653986      8.152915           117
   37   59   59    0  43448.169173      8.152665           119
   37   59   60    0  43438.694830      8.153526           121
   37   61   60    0  43584.572148      8.217240           121
   37   61   61    0  43592.037377      8.216992           123
   37   61   62    0  43582.605273      8.217909           125
   37   63   62    0  43731.918757      8.295121           125
   37   63   63    0  43739.331529      8.294878           127
   37   63   64    0  43729.942328      8.295856           129
   37   65   64    0  43882.565005      8.388919           129
   37   65   65    0  43889.922909      8.388683           131
   38    1    0    0  41679.186171      9.975574             1
   38    1    1    0  41699.520906      9.973929             3
   38    1    2    0  41682.454898      9.975542             5
   38    3    2    0  41702.510831      9.973988             5
   38    3    3    0  41705.777117      9.974034             7
   38    3    4    0  41690.162890      9.975514             9
   38    5    4    0  41712.320137      9.974176             9
   38    5    5    0  41717.032504      9.974226            11
   38    5    6    0  41702.446424      9.975558            13
   38    7    6    0  41727.545580      9.974475            13
   38    7    7    0  41733.277139      9.974512            15
   38    7    8    0  41719.426640      9.975710            17
   38    9    8    0  41748.041750      9.974886            17
   38    9    9    0  41754.496679      9.974899            19
   38    9   10    0  41741.184930      9.975989            21
   38   11   10    0  41773.694167      9.975415            21
   38   11   11    0  41780.672376      9.975401            23
   38   11   12    0  41767.766207      9.976405            25
   38   13   12    0  41804.416005      9.976074            25
   38   13   13    0  41811.781071      9.976032            27
   38   13   14    0  41799.188610      9.976969            29
   38   15   14    0  41840.138408      9.976880            29
   38   15   15    0  41847.795201      9.976813            31
   38   15   16    0  41835.451533      9.977697            33
   38   17   16    0  41880.802450      9.977858            33
   38   17   17    0  41888.682800      9.977768            35
   38   17   18    0  41876.540967      9.978610            37
   38   19   18    0  41926.353813      9.979038            37
   38   19   19    0  41934.407504      9.978927            39
   38   19   20    0  41922.432793      9.979737            41
   38   21   20    0  41976.739493      9.980459            41
   38   21   21    0  41984.928557      9.980329            43
   38   21   22    0  41973.094819      9.981114            45
   38   23   22    0  42031.905777      9.982167            45
   38   23   23    0  42040.200809      9.982020            47
   38   23   24    0  42028.488027      9.982786            49
   38   25   24    0  42091.797004      9.984223            49
   38   25   25    0  42100.174730      9.984061            51
   38   25   26    0  42088.567370      9.984813            53
   38   27   26    0  42156.354777      9.986700            53
   38   27   27    0  42164.796408      9.986525            55
   38   27   28    0  42153.282283      9.987268            57
   38   29   28    0  42225.517468      9.989691            57
   38   29   29    0  42234.007560      9.989504            59
   38   29   30    0  42222.577022      9.990242            61
   38   31   30    0  42299.219885      9.993313            61
   38   31   31    0  42307.745536      9.993115            63
   38   31   32    0  42296.390899      9.993851            65
   38   33   32    0  42377.393058      9.997710            65
   38   33   33    0  42385.943326      9.997501            67
   38   33   34    0  42374.658440      9.998241            69
   38   35   34    0  42459.964091     10.003062            69
   38   35   35    0  42468.529570     10.002845            71
   38   35   36    0  42457.309504     10.003590            73
   38   37   36    0  42546.856062     10.009595            73
   38   37   37    0  42555.428565     10.009370            75
   38   37   38    0  42544.269363     10.010125            77
   38   39   38    0  42637.987954     10.017585            77
   38   39   39    0  42646.560273     10.017353            79
   38   39   40    0  42635.458774     10.018123            81
   38   41   40    0  42733.274611     10.027375            81
   38   41   41    0  42741.840328     10.027137            83
   38   41   42    0  42730.794022     10.027925            85
   38   43   42    0  42832.626701     10.039381            85
   38   43   43    0  42841.180051     10.039139            87
   38   43   44    0  42830.186965     10.039949            89
   38   45   44    0  42935.950700     10.054115            89
   38   45   45    0  42944.486457     10.053869            91
   38   45   46    0  42933.545064     10.054707            93
   38   47   46    0  43043.148881     10.072191            93
   38   47   47    0  43051.662263     10.071943            95
   38   47   48    0  43040.771414     10.072813            97
   38   49   48    0  43154.119299     10.094350            97
   38   49   49    0  43162.605904     10.094102            99
   38   49   50    0  43151.764769     10.095010           101
   38   51   50    0  43268.755799     10.121477           101
   38   51   51    0  43277.211542     10.121231           103
   38   51   52    0  43266.419560     10.122182           105
   38   53   52    0  43386.948012     10.154623           105
   38   53   53    0  43395.369079     10.154379           107
   38   53   54    0  43384.625920     10.155380           109
   38   55   54    0  43508.581359     10.195022           109
   38   55   55    0  43516.964168     10.194784           111
   38   55   56    0  43506.269703     10.195841           113
   38   57   56    0  43633.537059     10.244119           113
   38   57   57    0  43641.878228     10.243890           115
   38   57   58    0  43631.232500     10.245011           117
   38   59   58    0  43761.692137     10.303590           117
   38   59   59    0  43769.988457     10.303373           119
   38   59   60    0  43759.391657     10.304564           121
   38   61   60    0  43892.919434     10.375359           121
   38   61   61    0  43901.167845     10.375157           123
   38   61   62    0  43890.620296     10.376427           125
   38   63   62    0  44027.087616     10.461620           125
   38   63   63    0  44035.285190     10.461438           127
   38   63   64    0  44024.787330     10.462794           129
   38   65   64    0  44164.061190     10.564849           129
   38   65   65    0  44172.205114     10.564691           131
